id,name
378,prison
837,show business
1491,entertainer
1812,fbi
1936,blackmail
5321,studio
33809,receptionist
542,street gang
155954,"queens, new york city"
208176,immigrant experience
250942,monterrey
262351,cumbia
282,video game
2106,cold war
5304,nintendo
9672,based on true story
10332,salesman
179431,duringcreditsstinger
208289,1980s
233974,russia
579,american football
1009,baby
3124,cloud
3184,alligator
3400,eel
4479,bone
15162,dog
33634,stork
167476,thunder
177996,porcupine
208349,child
263548,short film
236,suicide
1639,clarinet
3230,male friendship
3446,forgiveness
6054,friendship
6483,ice hockey
6733,bullying
9872,grief
10683,coming of age
12392,best friend
18068,teenage boy
18185,bike
33720,guilt
157955,childhood
158718,lgbt
160246,childhood friends
178444,peer pressure
194226,masculinity
208781,intimacy
209941,death of best friend
220923,field trip
230876,boyhood
233026,vulnerability
289844,boys' love (bl)
295736,lgbt child
9714,remake
911,exotic island
1318,blacksmith
1319,east india company
1321,gold
3266,jamaica
4062,skeleton
4107,british empire
5744,governor
12988,pirate
157186,swashbuckler
160279,18th century
167861,caribbean sea
179430,aftercreditsstinger
185200,pirate ship
224626,british navy
235626,tortuga
279987,based on theme park ride
1562,hostage
3616,college
9663,sequel
10685,escape
15214,buddy
33794,daycare
158162,teddy bear
179431,duringcreditsstinger
187065,toy comes to life
209386,personification
209387,inanimate objects come to life
530,prophecy
818,based on novel or book
2280,emperor
2964,future
4565,dystopia
5789,sand
6074,spice
6092,army
6410,hallucinogen
6917,epic
9552,baron
9748,revenge
9882,space
10085,betrayal
10170,premonition
10202,treason
10489,water shortage
11195,empire
13031,creature
18034,desert
18109,knife fight
40850,destiny
158144,giant worm
161176,space opera
178080,sand dune
194063,messiah
240237,mother son relationship
286709,giant creature
75,gunslinger
797,showdown
2752,ranch
3739,funeral
3754,legend
9503,outlaw
10909,lawyer
12999,black and white
33600,stagecoach
155291,cowboy
131,italy
966,beach
1755,fascism
2853,mediterranean
4375,transformation
10229,singer
33482,war hero
188747,air pirate
210024,anime
5090,fool
7851,tax inspector
818,based on novel or book
158718,lgbt
258533,gay theme
9840,romance
10181,based on play or musical
250808,brazilian northeast
279389,brazilian cinema
2883,imprisonment
9672,based on true story
9866,basement
300433,controlling parent
417,corruption
550,call girl
703,detective
818,based on novel or book
1366,shotgun
9016,femme fatale
11925,domestic violence
12570,whodunit
13092,corpse
33518,district attorney
162262,movie star
167149,good cop bad cop
207268,neo-noir
208611,1950s
74,germany
437,painter
1956,world war ii
6384,"dresden, germany"
15478,art gallery
297579,hitler
240,underdog
276,"philadelphia, pennsylvania"
396,transporter
700,italian american
1721,fight
2038,love of one's life
2416,publicity
2792,boxer
4097,independence
4613,training
4663,lovers
4902,surprise
5378,world champion
6067,victory
6075,sports
209476,boxing
380,sibling relationship
740,aids
796,police brutality
897,rap music
898,hip-hop
970,parent child relationship
1157,husband wife relationship
2016,vandalism
2231,drug dealer
2334,nightclub
2394,ghetto
2930,freedom of speech
3149,gangster
4108,protest
4562,rapper
4741,recording contract
5626,rags to riches
6093,assault
6564,terminal illness
7312,road trip
9672,based on true story
9932,feud
10726,gang
10776,marijuana
11148,police chase
11612,hospital
12425,racism
12670,"los angeles, california"
18021,"detroit, michigan"
156158,racial slur
160497,wrongful arrest
163764,death of brother
169213,milwaukee wisconsin
169590,police raid
178036,police harassment
179431,duringcreditsstinger
195162,record company
204236,music tour
208289,1980s
217474,intimidation by police
217475,los angeles riots
217482,"compton, california"
818,based on novel or book
2754,trauma
2921,school friend
6054,friendship
6270,high school
10519,freshman
10683,coming of age
10873,school
18068,teenage boy
33910,high school student
157303,first love
158199,aunt nephew relationship
158718,lgbt
159315,mental health
163037,lgbt teen
193594,"pittsburgh, pennsylvania"
210608,1990s
246466,based on young adult novel
258533,gay theme
289844,boys' love (bl)
296608,teenager
90,"paris, france"
258,bomb
398,slang
549,prostitute
567,alcohol
818,based on novel or book
2708,hitman
3149,gangster
11061,debt
13014,orphan
15011,criminal underworld
18093,wedding ceremony
186715,gambling house
191166,punch in face
195900,distillery
204303,pupil
229411,french polar
274142,hooch
4280,mental breakdown
11510,unfaithfulness
12670,"los angeles, california"
4379,time travel
6270,high school
9673,love
9887,surrealism
9914,slice of life
10809,teenage girl
10873,school
41172,schoolgirl
174913,jumping from height
188237,teenage romance
188855,pudding
269716,japanese high school girl
310751,time leap
657,fire
970,parent child relationship
3335,halloween
3800,airplane
4379,time travel
6203,loss
7358,school performance
7942,imaginary friend
9887,surrealism
10532,suburbia
10629,vision
34117,cult film
41329,mental illness
160977,virginia
179878,sleepwalking
208289,1980s
243230,parallel universe
275311,plot twist
1157,husband wife relationship
6157,prayer
10235,family relationships
165450,closet
240303,father daughter relationship
253695,christian film
818,based on novel or book
2527,fox
3352,tree
4402,peasant
9748,revenge
10121,stop motion
11330,cider
11331,tale
11332,farm life
11477,anthropomorphism
1674,stage
1790,banjo
2343,magic
3208,bunny
3901,rabbi
6399,rope
10084,rescue
18047,anger
236458,magician
263548,short film
233,japan
334,flying
1956,world war ii
3521,earthquake
3800,airplane
5565,biography
5571,great depression
9525,pacific war
9673,love
159845,tuberculosis
210024,anime
380,sibling relationship
2692,arranged marriage
4411,sexism
5733,turkey
10726,gang
10809,teenage girl
11322,female protagonist
11534,sexual violence
156777,teenage sexuality
187056,woman director
280940,sisters
254,france
1571,return
1605,new love
1815,atomic bomb
2301,architect
4320,lover
7460,"hiroshima, japan"
12999,black and white
18035,family
34094,extramarital affair
165431,anti war
299086,nouvelle vague
570,rape
910,bondage
972,refugee
1262,mountain
1842,village life
1936,blackmail
2355,american dream
2492,bank robber
2802,mountain village
2804,exploitation
2805,rocky mountains
2822,woman martyr
2823,physical work
2826,wanted poster
2827,forced labour
2829,last judgment
2831,slavery
2832,recession
6054,friendship
6149,police
160488,hoodlum
690,gorilla
1878,plumber
9696,magic mushroom
11477,anthropomorphism
41645,based on video game
172242,toad
179430,aftercreditsstinger
179431,duringcreditsstinger
188294,damsel in distress
207592,piano
243959,brother brother relationship
307254,evil king
853,crime fighter
949,terrorist
1308,secret identity
1437,burglar
1562,hostage
1721,fight
3562,time bomb
7002,vigilante
9665,cover-up
9715,superhero
9717,based on comic
9990,villainess
10044,tragic hero
11943,mobile
13015,terrorism
14796,destruction
14955,fighting
15011,criminal underworld
156082,cat burglar
173272,flood
2343,magic
157241,criminal investigation
13031,creature
259022,koala
9826,murder
12193,reporter
12570,whodunit
14742,psychic
14743,pianist
233450,proto-slasher
549,prostitute
1667,pimp
1930,kidnapping
5340,investigation
6259,psychopath
6399,rope
6681,flu
9672,based on true story
10292,gore
10714,serial killer
12565,psychological thriller
15156,cell phone
15162,dog
34156,tied up
158026,meat hook
176708,chisel
290327,"seoul, south korea"
212,"london, england"
970,parent child relationship
2387,"delhi, india"
2393,adoption
3691,forbidden love
9824,reunion
14514,class differences
155294,family conflict
220,"berlin, germany"
290,angel
291,circus
292,berlin wall
295,library
1566,dream
4978,immortality
211431,mortality
924,italian
14670,unknown father
90,"paris, france"
490,philosophy
549,prostitute
1667,pimp
11322,female protagonist
13059,prostitution
18091,free will
157217,woman smoking
170710,pinball machine
299086,nouvelle vague
6270,high school
11687,breaking the fourth wall
11870,teen movie
178452,overachiever
818,based on novel or book
949,terrorist
1441,christmas party
1470,s.w.a.t.
1562,hostage
1812,fbi
1953,vault
9826,murder
10051,heist
10950,shootout
12670,"los angeles, california"
13116,one man army
159710,hostage negotiator
162914,one night
208289,1980s
219404,action hero
260283,german
233,japan
1462,samurai
10052,chambara
13141,based on manga
18098,samurai sword
206199,shinsengumi
285442,live action anime
3987,flying horse
5734,pony
163227,unicorn
233,japan
739,sexual abuse
910,bondage
10084,rescue
10278,ninja
10614,tragedy
14624,cruelty
15001,demon
18431,female ninja
160133,scroll
202491,kunoichi
210024,anime
520,"chicago, illinois"
947,prohibition era
3149,gangster
3605,baseball bat
14899,white suit
168590,tough cop
177354,treasury agent
177359,untouchable
177362,tax evasion
177364,jury tampering
214548,1930s
351,poison
699,love at first sight
1459,marriage proposal
1568,undercover
1627,patriotism
1809,rio de janeiro
1811,wine cellar
1812,fbi
1815,atomic bomb
1816,staircase
2652,nazi
5600,daughter
9807,film noir
11134,espionage
12999,black and white
33626,millionaire
155718,intoxication
242,new york city
1741,blindness and impaired vision
2683,tango
4543,thanksgiving
6271,boarding school
9864,prank
10786,colonel
12660,blind
14708,tears
41393,new england
183241,change of heart
185158,preparatory school
185994,ex military
207556,blind man
612,hotel
1411,brothel
2286,border
2676,honeymoon
3149,gangster
5340,investigation
5616,usa–mexico border
7336,car bomb
9807,film noir
11440,long take
12999,black and white
414,hunter
4862,alien life-form
9675,prequel
9951,alien
10322,native american
10468,bear
11181,decapitation
15162,dog
157513,severed foot
158175,bear attack
179419,comanche
186497,human vs alien
215162,indigenous peoples
269485,severed arm
287699,dog hero
301974,great plains
428,nurse
2176,music teacher
2587,married couple
3590,piano lessons
4995,aging
5600,daughter
9673,love
18115,retired
40895,illness
156151,pigeon
157769,stroke
181331,octogenarian
233,japan
1721,fight
2535,destroy
3315,radioaktivity
10617,disaster
257384,godzilla
516,child abuse
970,parent child relationship
1252,suicide attempt
2438,social worker
3725,pregnancy
15232,parole
33841,incest
155643,foster child
156316,troubled teen
208400,foster care
223268,group home
232051,care home
268132,based on short film
212,"london, england"
417,corruption
616,witch
1533,isolation
2135,radio
2343,magic
3822,teleportation
3930,bravery
4917,shelter
6054,friendship
7312,road trip
10481,tension
10563,attack
10685,escape
12564,werewolf
167043,road movie
177912,wizard
207317,christmas
246466,based on young adult novel
642,robbery
1436,inventor
3028,penguin
3029,telecontrol
9887,surrealism
10085,betrayal
10121,stop motion
15009,criminal
15162,dog
155508,jewel heist
197065,claymation
212412,very little dialogue
230385,plasticine
237970,model train set
263548,short film
210024,anime
334,flying
818,based on novel or book
5113,overpopulation
5895,viking
9663,sequel
12554,dragon
13118,love interest
15101,based on children's book
2673,horse
11440,long take
155163,turin italy
155164,remodernist
211431,mortality
212412,very little dialogue
215010,contemplative cinema
228988,slow cinema
230747,bleak
1956,world war ii
2251,lie
2602,cellar
174375,resistance fighter
195337,belgrade
236316,anarchic comedy
291,circus
616,witch
970,parent child relationship
1357,fish
1495,fishing
2038,love of one's life
2517,leech
3206,story teller
4073,apoplectic stroke
4120,fair
5938,mermaid
10163,cancer
14534,relationship
156192,gentle giant
156597,magic realism
9717,based on comic
194008,edited from tv series
253375,dc animated movie universe
2967,leonardo da vinci
9935,travel
41406,middle ages
54612,shoe
12377,zombie
13008,train
50009,survival horror
232649,"busan, south korea"
261681,south korea
380,sibling relationship
387,california
390,skateboarding
966,beach
1013,homophobia
1862,coming out
2679,artist
2815,graffiti
5349,surfing
8734,art school
9736,little boy
9840,romance
10235,family relationships
13088,summer
14514,class differences
14768,single mother
158718,lgbt
163037,lgbt teen
258533,gay theme
265777,gay relationship
297324,san pedro
1938,sword
4563,virtual reality
9725,sword fight
13141,based on manga
210024,anime
236580,mmorpg
732,coma
818,based on novel or book
1706,experiment
2618,miracle
3929,hope
9672,based on true story
11612,hospital
40895,illness
187056,woman director
191311,comatose
242,new york city
577,black people
700,italian american
796,police brutality
898,hip-hop
1463,culture clash
3261,street war
3772,heat
3910,restaurant critic
4305,radio transmission
4470,punk rock
4630,chaos
4668,police operation
4733,pizzeria
4735,pizza
9673,love
10594,money
12425,racism
41523,"brooklyn, new york city"
221227,heatwave
567,alcohol
596,adultery
1992,professor
2587,married couple
4553,black humor
5153,son
5333,guest
8039,campus
10181,based on play or musical
41393,new england
162914,one night
